,index,genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,AudioSegments,SegDuration,SegConfidence,SegLoudnessStart,SegLoudnessMaxTime,SegLoudnessMax,SegLoudnessEnd,SegPitches0,SegPitches1,SegPitches2,SegPitches3,SegPitches4,SegPitches5,SegPitches6,SegPitches7,SegPitches8,SegPitches9,SegPitches10,SegPitches11,SegTimbre0,SegTimbre1,SegTimbre2,SegTimbre3,SegTimbre4,SegTimbre5,SegTimbre6,SegTimbre7,SegTimbre8,SegTimbre9,SegTimbre10,SegTimbre11
1607,120627,Rap,Mike Sherm,32 Bars,5IQSHdJSKspuJWQC3rKHxN,50,0.0506,0.6629999999999999,125747,0.738,0.0,A,0.0894,-6.957999999999999,Minor,0.4,184.078,3/4,0.544,572.0,0.31823,1.0,-19.897,0.01771,-2.917,0.0,0.198,0.101,0.092,0.089,0.263,0.197,0.149,0.147,0.123,1.0,0.551,0.109,53.349,125.032,17.861,20.577,6.86,-18.386,-9.597,16.24,21.104,-2.375,7.855,-0.798
1608,117586,Rap,Yung Gravy,Suavecito,4iA68YcMVqcbLSdWW0TBmw,57,0.0502,0.723,197976,0.612,3.79e-05,C#,0.10300000000000001,-5.18,Major,0.187,159.967,4/4,0.509,835.0,0.30399,0.902,-16.416,0.05604,-5.582,0.0,0.337,0.631,1.0,0.502,0.571,0.233,0.661,0.271,0.162,0.217,0.244,0.302,49.013,77.031,4.052,57.603,74.924,-29.884,-5.858,104.294,31.244,-0.851,-40.649,4.406
1609,87123,Rap,Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,78,0.0102,0.638,228720,0.624,0.0,A#,0.0944,-5.37,Major,0.0798,159.937,4/4,0.445,909.0,0.39469,0.523,-9.301,0.06107,-4.535,0.0,0.17,0.112,0.468,1.0,0.578,0.072,0.068,0.337,0.034,0.036,0.209,0.044,52.459,60.718,44.198,2.074,59.45,-12.235,4.974,33.009,-18.106,15.115,-30.748,5.741
1610,121819,Rap,Luke Christopher,FWU,2sPLAdmAzXEtEK1BTjD6bQ,44,0.111,0.6779999999999999,160755,0.326,0.0,G#,0.125,-7.901,Major,0.415,133.013,4/4,0.312,591.0,0.46435,1.0,-23.238,0.08313,-4.666,0.0,0.157,0.246,0.352,0.14,0.261,0.356,0.699,1.0,0.235,0.28,0.15,0.118,44.657,-8.258,1.944,-102.837,31.761,27.401,-25.279,-12.018,-22.778,11.718,-31.968,-17.983
1611,120711,Rap,The Lacs,Let Your Country Hang Out,0RpJTfoGuhhe585N9c7XYA,50,0.138,0.72,209308,0.7090000000000001,0.0,G#,0.10400000000000001,-5.795,Major,0.0653,130.04,4/4,0.6,733.0,0.07556,0.52,-13.039,0.02429,-7.58,0.0,1.0,0.863,0.816,0.813,0.552,0.547,0.974,0.97,0.939,0.936,0.921,0.881,51.65,22.993,-20.403,-44.797,-28.563,-25.666,-0.156,-10.385,-14.285,3.215,6.636,-10.011
1612,121857,Rap,UGK,Murder,2KdsPGSUXbSZyq4oiDOqAe,47,0.152,0.866,232200,0.605,0.0,D,0.37200000000000005,-6.972,Major,0.37,86.196,4/4,0.723,1111.0,0.17973,1.0,-25.335,0.0546,-4.81,0.0,0.162,0.216,0.049,0.018,0.257,0.252,0.972,1.0,0.916,0.908,0.194,0.01,47.582,2.59,-52.879,30.676,48.126,50.374,20.925,13.757,15.162,46.106,-35.862,10.235
1613,117585,Rap,1takejay,To Da Neck,1Sg6Rju24GFZl4NEZAKucp,56,0.0212,0.922,142571,0.5770000000000001,0.0,B,0.134,-6.922000000000001,Minor,0.292,103.30799999999999,4/4,0.643,606.0,0.26735,0.657,-12.056,0.03354,-3.591,0.0,0.871,0.496,0.325,0.179,0.139,0.162,0.151,0.141,0.098,0.084,0.099,1.0,52.098,52.769,-59.77,23.519,32.262,-40.17,7.004,22.587,-3.975,-4.113,-10.983,-16.759
1614,121820,Rap,Lil Pete,In This Life,2RoThyDaJsQbzhTDnZYQ5M,49,0.0237,0.715,183529,0.598,2.79e-06,C#,0.156,-10.558,Major,0.142,85.01100000000001,4/4,0.5379999999999999,762.0,0.23864,0.595,-25.426,0.06986,-19.021,0.0,0.32,0.241,0.272,0.591,0.081,0.324,1.0,0.227,0.292,0.476,0.268,0.166,36.934,44.169,70.922,-23.975,156.379,-38.744,-14.879,41.614,26.426,-26.813,-1.809,-6.139
1615,120557,Rap,SadBoyProlific,Heartbreak,32ba0Jf4FfjK5mZOy0Mctq,52,0.502,0.862,205740,0.35700000000000004,4.7799999999999996e-05,F,0.0955,-20.128,Major,0.306,140.026,4/4,0.519,713.0,0.08186,0.596,-28.478,0.05274,-23.44,0.0,0.884,0.294,1.0,0.312,0.234,0.083,0.204,0.339,0.138,0.141,0.215,0.298,36.094,-43.738,109.793,-5.306,59.636,-17.329,38.729,36.937,-47.587,-25.362,18.228,22.999
1616,121993,Rap,Mac Miller,1 Threw 8,0EvbxYOLwwFABQHAolmcVF,48,0.0123,0.444,237077,0.6659999999999999,5.04e-05,G,0.115,-8.156,Major,0.374,80.056,4/4,0.259,976.0,0.18041,0.841,-23.146,0.00704,-10.639,0.0,0.675,0.62,0.576,0.605,0.941,0.944,0.999,1.0,0.378,0.362,0.184,0.046,42.674,-75.653,-120.025,-3.112,-38.952,-89.099,-32.522,-14.353,8.102,-10.905,-19.919,-6.304
1617,119655,Rap,Quinn XCII,Fight Song,2awLlJw36MbKcgFnFWC7w5,52,0.17800000000000002,0.738,203500,0.672,0.0,A,0.0423,-7.1339999999999995,Major,0.0427,100.038,4/4,0.45899999999999996,780.0,0.15891,0.272,-14.852,0.03126,-9.526,0.0,0.637,1.0,0.599,0.556,0.995,0.989,0.961,0.967,0.321,0.297,0.086,0.005,47.225,-29.934,9.783,25.172,-13.739,-23.387,50.939,10.481,17.227,-5.463,-1.097,-1.421
1618,87736,Rap,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),02CQH5capUYovYSiSiwKgX,71,0.358,0.8420000000000001,207223,0.605,0.0,C#,0.0843,-6.292999999999999,Minor,0.0559,130.02700000000002,4/4,0.591,896.0,0.31379,0.7,-11.323,0.10553,-3.031,0.0,0.464,1.0,0.515,0.615,0.442,0.715,0.737,0.654,0.575,0.444,0.477,0.278,51.735,42.286,-56.275,-1.153,30.4,10.112,-6.107,-0.457,-24.493,-9.673,-46.809,8.558
1619,122319,Rap,Lil Baby,Stick On Me,0fddJI7TUlS8x5hawNPkqp,49,0.23800000000000002,0.6859999999999999,193813,0.426,0.0,A,0.102,-9.046,Minor,0.303,69.806,4/4,0.588,744.0,0.21519,0.192,-12.241,0.0022,-8.383,0.0,0.195,0.056,0.061,0.065,1.0,0.054,0.013,0.012,0.062,0.039,0.021,0.226,46.025,24.853,10.896,35.988,61.628,-66.235,-34.998,-63.691,-51.551,35.241,-29.557,6.299
1620,115225,Rap,Young Dolph,Break The Bank (feat. Offset),1lXr5tEPGHcu5E5BaXwPPi,63,0.00445,0.941,184187,0.6709999999999999,0.0028399999999999996,G#,0.139,-6.2589999999999995,Major,0.322,140.048,4/4,0.198,796.0,0.221,1.0,-29.295,0.05362,-2.56,0.0,0.264,0.324,0.382,0.17,0.317,0.4,0.73,1.0,0.166,0.126,0.166,0.189,47.735,-0.067,2.598,149.214,108.128,20.019,-1.865,9.892,-6.176,-31.11,-74.066,7.88
1621,86954,Rap,Travis Scott,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,94,0.00513,0.8340000000000001,312820,0.73,0.0,G#,0.124,-3.714,Major,0.222,155.00799999999998,4/4,0.446,1234.0,0.20585,0.166,-16.76,0.04372,-13.419,0.0,0.435,0.054,0.051,0.085,0.112,0.092,0.315,0.214,0.076,0.059,0.153,1.0,44.054,43.134,-53.741,-24.061,12.717,-29.755,-39.95,8.374,22.979,20.778,-18.943,-27.517
1622,86962,Rap,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,91,0.0153,0.581,189487,0.662,0.0,A,0.111,-5.239,Major,0.303,93.023,4/4,0.434,884.0,0.16209,0.513,-8.301,0.0169,-1.297,0.0,0.604,0.984,1.0,0.985,0.416,0.421,0.041,0.017,0.006,0.01,0.012,0.028,54.521,86.865,0.356,28.752,17.584,-55.359,22.98,7.162,-8.422,7.323,-28.301,15.938
1623,114558,Rap,Blueface,Fucced Em,3hXaxu5g2zWhwkXaku0hzQ,64,0.128,0.909,104767,0.43,7.209999999999999e-05,C#,0.125,-10.087,Major,0.585,110.147,4/4,0.113,414.0,0.29256,0.603,-16.287,0.05643,-8.493,0.0,0.384,1.0,0.03,0.004,0.005,0.007,0.014,0.024,0.083,0.106,0.007,0.006,45.637,-47.744,6.117,45.638,7.212,-15.2,54.879,24.946,2.261,-13.956,-25.963,6.728
1624,117591,Rap,AzChike,Burn Rubber Again - Remix,10QngEY3ml2yPt54ZyyP7z,55,0.113,0.835,169482,0.57,4.75e-06,D,0.0784,-9.479,Minor,0.109,99.964,4/4,0.377,689.0,0.16195,0.248,-22.328,0.06833,-17.36,0.0,1.0,0.089,0.088,0.087,0.013,0.014,0.005,0.005,0.005,0.005,0.003,0.003,40.852,91.084,-82.071,-55.539,-7.86,-36.583,27.753,-59.327,-19.618,-26.373,-28.533,9.893
1625,119342,Rap,haroinfather,Princess Bubblegum,2O9KgUsmuon6Gycdmagc6t,56,0.42,0.589,95709,0.484,0.0385,G,0.109,-11.613,Major,0.0742,139.998,4/4,0.0726,352.0,0.26186,0.026,-35.015,0.02204,-32.431,0.0,0.025,0.045,0.155,0.065,0.065,0.438,1.0,0.108,0.039,0.044,0.023,0.164,25.91,-235.611,-69.964,-43.094,36.454,-56.894,9.144,23.615,-17.136,-6.98,2.461,-9.591
1626,122327,Rap,Adam Calhoun,Home of the Brave,33TU2ZmdocypDp0LZr4kNr,47,0.494,0.784,153489,0.564,0.0,B,0.439,-8.374,Minor,0.239,128.95,4/4,0.506,574.0,0.14354,0.744,-19.363,0.05125,-10.999,0.0,1.0,0.405,0.254,0.243,0.085,0.195,0.398,0.147,0.242,0.439,0.601,0.453,46.546,26.524,-46.039,-29.89,99.329,-22.519,-25.478,-15.373,-15.653,18.899,-19.309,-14.314
1627,87505,Rap,XXXTENTACION,difference (interlude),5itzep0nGnq7hxCfFNsTIR,73,0.9490000000000001,0.593,76974,0.0668,1.31e-05,B,0.19399999999999998,-15.267999999999999,Minor,0.0722,102.456,4/4,0.19,242.0,0.44844,0.233,-27.59,0.2343,-24.314,0.0,0.753,0.189,0.2,0.199,0.457,1.0,0.102,0.151,0.091,0.04,0.055,0.305,33.859,-117.748,-20.543,-31.681,65.848,-38.113,-23.963,11.013,19.186,8.305,-9.306,9.194
1628,117698,Rap,Hobo Johnson,The Ending,2NsFNwKJds9vQTxufMIWWZ,56,0.212,0.75,244907,0.428,0.0,G#,0.177,-9.738,Minor,0.526,133.829,4/4,0.622,990.0,0.06948,0.233,-20.377,0.01557,-12.901,0.0,0.047,0.07,0.052,0.156,1.0,0.272,0.188,0.113,0.583,0.044,0.05,0.297,44.786,-56.649,101.481,26.985,78.502,-63.814,27.947,-5.502,-7.538,22.251,-6.056,-16.482
1629,86996,Rap,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),6uSSupG4TMu3vW8QgynAB6,85,0.0235,0.736,192779,0.622,0.0,F#,0.151,-4.6530000000000005,Minor,0.133,191.97099999999998,4/4,0.506,901.0,0.15782,0.726,-12.973,0.06166,-4.976,0.0,0.562,1.0,0.96,0.959,0.508,0.589,0.149,0.065,0.024,0.021,0.015,0.014,50.843,73.955,-36.648,-75.976,29.399,-3.35,29.885,-34.294,-8.361,16.466,-32.537,-5.786
1630,120308,Rap,Hobo Johnson,Jesus Christ,4xF000S0kOl6IISqTWJTTh,51,0.8,0.47600000000000003,132334,0.375,0.0,F,0.441,-12.157,Major,0.309,169.872,5/4,0.5589999999999999,543.0,0.34381,0.884,-22.15,0.04396,-7.666,0.0,0.308,0.277,0.089,0.07,0.211,1.0,0.114,0.116,0.075,0.211,0.191,0.196,46.807,30.519,-29.707,35.109,77.663,-2.52,-70.674,42.935,-31.701,13.492,10.285,-2.77
1631,121962,Rap,Calboy,Miss Me,6WG1dmVoqbbbabD3GjTrev,48,0.037000000000000005,0.763,93963,0.545,0.0,C#,0.129,-6.185,Major,0.479,169.185,4/4,0.141,423.0,0.16939,0.478,-22.189,0.11867,-14.478,0.0,1.0,0.462,0.439,0.443,0.224,0.162,0.025,0.017,0.008,0.008,0.009,0.03,44.209,-47.813,-5.954,-33.272,-4.938,-44.102,24.666,-14.612,-26.624,23.619,-13.974,12.486
1632,119447,Rap,Blueface,Don't Chase Me,3k6MbOQzRnYT5PhmlvmJjC,51,0.828,0.772,165907,0.5,0.0,F,0.128,-9.809,Major,0.0542,93.02799999999999,4/4,0.506,552.0,0.15542,1.0,-23.992,0.03074,-7.58,0.0,0.736,1.0,0.593,0.51,0.657,0.668,0.252,0.251,0.314,0.304,0.515,0.138,48.151,-38.65,-63.209,48.485,51.176,-35.005,16.578,-55.54,17.994,-3.42,-39.75,-6.596
1633,118108,Rap,Macklemore,Ain't Gonna Die Tonight (feat. Eric Nally),1FgmP7AOTcn7MGYmImj0kn,62,0.23199999999999998,0.687,214720,0.768,0.0,G,0.11800000000000001,-5.579,Minor,0.14,81.977,4/4,0.865,860.0,0.16385,0.834,-17.22,0.05787,-5.703,0.0,0.96,0.573,0.24,0.332,0.655,1.0,0.398,0.19,0.057,0.138,0.083,0.402,49.636,16.568,-5.522,49.039,63.061,10.867,-4.287,-53.696,-29.158,4.473,-37.978,4.022
1634,118574,Rap,El Alfa,Demaga Ge Gi Go Gu,3nQbCPy1vMFtXb4XEpOmgC,63,0.638,0.609,218921,0.904,0.0041600000000000005,G#,0.22899999999999998,-2.6189999999999998,Major,0.324,149.149,5/4,0.47100000000000003,1129.0,0.26231,0.672,-18.052,0.09571,-9.518,0.0,0.343,0.027,0.029,0.051,0.213,0.158,0.223,1.0,0.138,0.036,0.084,0.484,46.899,105.819,54.567,-42.296,45.694,6.767,-90.484,-30.791,7.022,15.037,0.06,4.106
1635,117554,Rap,DYSN,I R L (feat. Prelow),7l7F66gQn28pMTWwliy0Vk,58,0.121,0.593,216892,0.484,0.0,C#,0.0992,-10.642000000000001,Minor,0.0831,75.03,4/4,0.204,807.0,0.16213,0.673,-14.811,0.01895,-7.466,0.0,0.945,0.578,0.062,0.24,0.156,0.148,0.41,0.39,0.853,0.77,1.0,0.069,49.291,31.738,-31.906,-4.896,66.614,-26.643,-5.49,1.479,13.767,11.29,-24.536,-32.522
1636,122328,Rap,Pardison Fontaine,For The Win,7M5Yz0c1NcxvZFRYooWjhE,48,0.0935,0.8490000000000001,213345,0.7859999999999999,0.0,G#,0.107,-4.571000000000001,Major,0.21899999999999997,139.97799999999998,4/4,0.462,882.0,0.21515,0.55,-10.821,0.14097,-2.871,0.0,0.821,1.0,0.03,0.101,0.04,0.066,0.011,0.148,0.346,0.071,0.039,0.022,53.87,136.817,-13.882,-64.518,10.592,-36.145,-3.154,-10.709,-29.457,26.711,-37.846,-8.286
1637,87634,Rap,Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,71,0.287,0.62,284856,0.625,0.0,A,0.314,-7.438,Major,0.5529999999999999,167.91099999999997,4/4,0.665,1171.0,0.22748,0.656,-11.523,0.0656,-4.412,0.0,0.468,0.352,0.189,0.181,0.277,0.344,1.0,0.67,0.757,0.756,0.807,0.662,52.696,-22.186,83.557,-11.218,-3.5,-7.636,-4.52,26.949,-50.964,-20.624,17.904,6.105
1638,86992,Rap,6ix9ine,KIKA (feat. Tory Lanez),6Gy7rXB6Ku5vIWC7WGWsl3,88,0.128,0.745,136032,0.715,0.0,C#,0.182,-3.3680000000000003,Minor,0.245,94.51299999999999,4/4,0.342,566.0,0.47025,0.572,-13.418,0.06242,-7.891,0.0,0.025,0.036,0.018,0.03,0.026,0.129,1.0,0.166,0.196,0.054,0.044,0.091,47.132,38.744,20.075,63.559,88.357,-16.691,-38.244,-42.554,-42.585,54.329,-35.571,5.018
1639,114906,Rap,Trippie Redd,Love Scars Pt. 2 / Rack City,5SCiKTGKH0fIgqQzpBvL69,65,0.0653,0.665,155368,0.588,0.0,F,0.0868,-7.952999999999999,Minor,0.13699999999999998,80.928,4/4,0.157,616.0,0.1332,0.603,-10.638,0.03005,-3.042,0.0,0.394,0.374,0.34,0.34,0.408,0.423,0.851,0.853,1.0,0.897,0.509,0.05,53.876,75.927,-26.765,3.221,46.98,-50.408,54.774,9.123,-36.034,4.661,-6.74,-9.357
1640,117233,Rap,Teqkoi,I'm Not Enough and I'm Sorry,4P1L6AniTDJzANaubzWGYs,59,0.462,0.698,120000,0.183,0.000424,G#,0.335,-20.188,Major,0.299,143.96,4/4,0.244,480.0,0.16889,0.22,-25.907,0.01903,-21.949,0.0,0.598,1.0,0.013,0.013,0.015,0.012,0.007,0.011,0.017,0.014,0.054,0.007,36.813,197.675,-67.207,-51.21,-41.778,-32.783,-28.026,-1.115,6.616,-16.052,-6.526,7.474
1641,87029,Rap,Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,82,0.0381,0.742,258475,0.579,0.0,C,0.0952,-5.024,Major,0.20199999999999999,144.994,4/4,0.502,1106.0,0.40073,1.0,-16.111,0.07916,-0.576,0.0,1.0,0.341,0.227,0.213,0.3,0.402,0.383,0.306,0.225,0.208,0.169,0.08,52.16,-7.485,-7.259,-35.904,20.472,25.641,29.484,55.001,8.43,-39.929,1.707,2.999
1642,87176,Rap,Lil Tjay,Brothers,3OKjDHmSJVKOn6V4hCR8bq,76,0.695,0.677,210080,0.42100000000000004,0.0,D,0.139,-10.19,Minor,0.14,85.33200000000001,5/4,0.609,924.0,0.36082,0.064,-15.651,0.14806,-12.356,0.0,1.0,0.722,0.006,0.004,0.04,0.005,0.005,0.099,0.026,0.033,0.01,0.006,45.444,79.414,-32.886,-32.009,-7.514,-14.849,-29.245,27.643,19.808,-10.664,-24.894,-10.157
1643,115006,Rap,Hollywood Undead,Bullet,7MB22jLCA12Ev7Jjp3e1aU,65,0.179,0.6809999999999999,197813,0.833,0.0,E,0.0677,-4.334,Major,0.121,184.975,4/4,0.889,784.0,0.45329,0.67,-8.585,0.15848,-1.977,0.0,0.483,0.607,0.438,0.405,0.706,0.708,0.767,1.0,0.877,0.593,0.749,0.571,54.247,102.716,19.762,8.36,11.3,13.251,-12.172,4.949,18.257,-2.194,-29.095,2.726
1644,87041,Rap,Juice WRLD,Out My Way,0baYVkFX4vIXXmIuHRWXDN,69,0.111,0.674,156621,0.833,0.0,A#,0.76,-3.1919999999999997,Minor,0.28600000000000003,164.138,4/4,0.508,594.0,0.38454,0.831,-15.904,0.10698,-4.981,0.0,0.188,0.156,0.187,0.407,0.624,1.0,0.79,0.385,0.26,0.213,0.196,0.161,50.226,17.507,36.161,-17.541,28.082,3.552,20.056,3.345,8.028,24.934,-22.594,-27.354
1645,118508,Rap,A Boogie Wit da Hoodie,99 Problems & Messages,0crT33WQ4EUe65kMXBT6O6,54,0.0997,0.8270000000000001,232381,0.7070000000000001,0.0,G#,0.0808,-8.712,Minor,0.19699999999999998,126.007,4/4,0.5870000000000001,1121.0,0.20907,0.782,-15.94,0.04705,-7.145,0.0,0.345,1.0,0.377,0.837,0.291,0.932,0.373,0.312,0.957,0.225,0.357,0.479,47.688,10.544,67.828,9.151,48.765,25.27,-12.726,21.595,-0.194,-14.214,-31.502,-4.424
1646,87500,Rap,Beau Young Prince,Let Go,5F2AuFzEiuAQD0JVNjVJQz,74,0.46299999999999997,0.764,177653,0.725,5.91e-06,G,0.109,-8.812000000000001,Major,0.0576,100.06299999999999,4/4,0.0794,565.0,0.16404,0.302,-26.719,0.03692,-23.158,0.0,0.028,0.23,1.0,0.052,0.028,0.006,0.022,0.129,0.051,0.568,0.068,0.023,35.626,-195.176,-94.18,-68.226,-17.588,-41.504,-21.222,4.737,25.75,2.94,8.488,-2.628
1647,87208,Rap,Trippie Redd,Love Scars,0AICBlLzFCTpUqmAbtzB2z,77,0.000404,0.659,143969,0.614,0.0,A,0.12300000000000001,-7.32,Minor,0.0541,119.405,4/4,0.26,560.0,0.69737,0.188,-8.233,0.02458,-4.611,0.0,0.12,0.093,0.111,0.208,1.0,0.234,0.14,0.126,0.129,0.108,0.07,0.163,51.787,75.443,2.529,39.403,58.448,-45.868,37.734,7.039,9.125,4.048,-26.829,-16.405
1648,121798,Rap,Ouse,Solitude,3Zhxjznt97x8iOOWsAH7iW,51,0.183,0.802,127310,0.254,1.65e-05,F,0.0803,-16.156,Major,0.059000000000000004,125.05,4/4,0.282,415.0,0.12181,0.69,-28.461,0.01773,-18.947,0.0,0.271,0.183,0.173,0.121,0.377,0.656,0.191,0.078,0.169,1.0,0.247,0.175,34.325,60.207,65.107,95.016,54.252,-66.6,-37.521,-63.652,-38.516,18.718,-9.482,-5.318
1649,118019,Rap,Jon Bellion,Eyes To The Sky,0WGIBojlsV9GT4A5xwjkE4,56,0.317,0.743,164707,0.648,0.0,C,0.402,-5.1160000000000005,Major,0.29600000000000004,85.93299999999999,4/4,0.688,771.0,0.17002,0.913,-25.657,0.04179,-12.412,0.0,1.0,0.786,0.169,0.062,0.108,0.115,0.101,0.107,0.053,0.078,0.112,0.359,42.342,129.915,-35.471,76.499,-6.612,9.753,-39.685,-53.103,-14.605,16.814,-62.565,4.839
1650,87076,Rap,Post Malone,Go Flex,5yuShbu70mtHXY0yLzCQLQ,83,0.228,0.665,179613,0.498,0.0,F,0.0757,-8.185,Major,0.0831,81.96700000000001,4/4,0.127,658.0,0.35791,0.755,-18.839,0.06748,-9.764,0.0,1.0,0.022,0.028,0.006,0.018,0.162,0.038,0.013,0.006,0.017,0.023,0.016,45.58,4.539,20.974,-45.235,23.953,-19.539,29.534,76.209,-9.949,21.91,-14.642,-6.182
1651,118314,Rap,Jawga Boyz,Ridin High,63oXfvnKh3wm09ONxi5lt7,55,0.00481,0.687,371398,0.7290000000000001,0.00043499999999999995,A,0.12300000000000001,-6.916,Minor,0.0308,140.004,4/4,0.259,1649.0,0.2195,0.804,-12.596,0.04565,-2.221,0.0,0.354,1.0,0.372,0.144,0.725,0.333,0.274,0.181,0.218,0.349,0.432,0.96,54.353,100.57,-33.107,16.719,49.953,-27.726,23.707,11.919,-16.934,-15.9,-29.868,28.769
1652,120863,Rap,Snoop Dogg,Lay Low,4QNJd8ma02Oy9PBenHErs1,55,0.151,0.723,222360,0.644,0.0,C,0.19899999999999998,-4.803,Major,0.45,189.537,4/4,0.743,1066.0,0.12789,1.0,-25.201,0.05442,-4.668,0.0,0.259,0.358,0.848,1.0,0.478,0.358,0.924,0.798,0.357,0.503,0.408,0.292,51.282,135.431,126.278,0.199,30.423,24.181,-13.505,-24.613,-6.721,81.806,-36.671,-37.458
1653,87026,Rap,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,84,0.0531,0.763,190557,0.628,0.0,B,0.114,-5.85,Major,0.05,140.958,4/4,0.193,814.0,0.21247,0.654,-11.8,0.07863,-5.228,0.0,0.436,0.931,0.117,0.365,1.0,0.164,0.121,0.073,0.297,0.069,0.11,0.937,52.377,28.305,-52.698,-5.768,38.554,-19.232,-11.37,-10.408,8.032,2.252,-39.378,-8.194
1654,121375,Rap,Kina,Are You Still With Him,4nlry8WISrv04S1E619p3A,55,0.9229999999999999,0.613,193567,0.322,0.0008699999999999999,D,0.35,-14.460999999999999,Major,0.0367,119.96799999999999,4/4,0.316,667.0,0.28449,0.34,-48.981,0.08082,-45.691,0.0,0.118,0.121,0.293,0.117,0.288,1.0,0.397,0.214,0.171,0.455,0.132,0.269,13.054,74.72,37.173,-24.322,159.207,-47.222,-21.74,20.84,19.177,15.884,3.149,-3.865
1655,116883,Rap,Sik World,So Alone,1BZRU1HxYxJD0NFBrGk3C3,58,0.19899999999999998,0.895,237347,0.546,0.0,D,0.13,-9.242,Minor,0.0629,120.07600000000001,4/4,0.249,989.0,0.20268,0.294,-8.698,0.03902,-5.701,0.0,1.0,0.398,0.279,0.198,0.619,0.306,0.243,0.466,0.265,0.979,0.181,0.386,49.616,106.368,16.822,75.575,43.679,-34.157,-17.885,-21.686,13.332,-2.962,-23.62,23.028
1656,118883,Rap,Upchurch,Spotlight,6YobhoXBNMa2RgiofR8g3S,52,0.000352,0.435,172664,0.691,0.0,A#,0.149,-6.55,Major,0.0334,172.00099999999998,4/4,0.386,590.0,0.25868,0.402,-12.255,0.00599,-6.182,0.0,0.437,1.0,0.524,0.376,0.09,0.051,0.037,0.027,0.032,0.066,0.044,0.222,50.541,8.103,-28.401,-25.291,-27.395,-67.598,-8.763,17.472,10.937,4.09,-14.356,-12.677
1657,118603,Rap,Charlie Heat,Aloha,4Mnr3BZXk5OtoGEKjGJ6nT,58,0.273,0.757,162105,0.659,0.0,G#,0.0637,-5.733,Major,0.0528,114.041,4/4,0.353,653.0,0.26227,1.0,-28.989,0.03618,-3.429,0.0,0.654,1.0,0.105,0.037,0.041,0.052,0.034,0.022,0.041,0.058,0.051,0.16,49.983,43.22,-34.754,-27.744,41.722,69.657,27.316,-10.13,2.214,57.342,31.483,0.049
1658,118854,Rap,Aries,UR NOT PRECIOUS,31rYTFcArASOky4nneBlO9,55,0.133,0.612,170000,0.679,0.0010400000000000001,F#,0.17,-5.037,Minor,0.276,170.18,4/4,0.767,821.0,0.17923,0.49,-13.13,0.13112,-6.108,0.0,0.13,1.0,0.188,0.013,0.074,0.01,0.006,0.011,0.114,0.155,0.026,0.013,50.173,-3.929,-6.76,-64.352,0.309,-20.13,-25.018,0.046,5.359,-1.214,-6.891,-25.135
1659,118444,Rap,blackbear,Rly Real,5N8lKFhEI3LGGED1Bq2RND,56,0.10300000000000001,0.7440000000000001,172852,0.40700000000000003,0.0,F#,0.128,-10.513,Major,0.0657,100.00399999999999,4/4,0.621,629.0,0.28317,1.0,-27.319,0.00812,-8.927,0.0,1.0,0.706,0.058,0.018,0.048,0.068,0.159,0.021,0.027,0.031,0.04,0.207,42.964,-31.631,-91.281,39.925,5.471,-110.125,2.156,42.772,-5.888,-26.371,-2.614,2.321
1660,116982,Rap,Kanye West,Barry Bonds,7kXINLuqpicfE1sDCZ3Xwv,54,0.0452,0.475,204307,0.613,0.0,C#,0.294,-6.2170000000000005,Major,0.382,166.755,4/4,0.718,901.0,0.20245,0.74,-13.978,0.04845,-5.084,0.0,0.154,0.113,0.087,0.192,0.053,0.032,0.042,0.258,1.0,0.388,0.095,0.07,50.912,59.782,21.311,10.747,14.081,15.603,-35.335,-0.739,-34.441,-5.278,-14.736,-1.09
1661,117430,Rap,Adam Calhoun,Huck Fosier,6Z1yspGrZohZd6zdNcpnkx,56,0.0172,0.705,161656,0.777,0.0,C#,0.382,-6.899,Minor,0.204,130.023,4/4,0.44,636.0,0.21442,0.518,-10.35,0.04315,-4.258,0.0,1.0,0.935,0.595,0.492,0.299,0.223,0.18,0.155,0.171,0.091,0.068,0.962,52.413,102.522,-42.141,-48.414,-20.557,-10.995,-42.286,10.388,7.969,-6.167,0.89,-29.094
1662,116353,Rap,SOB X RBE,Lane Changing,7BkVZRHhZpKfgRtRpbb76j,60,0.0281,0.925,192070,0.8690000000000001,0.0,G,0.214,-5.64,Major,0.33799999999999997,109.96,4/4,0.731,921.0,0.20476,0.935,-14.716,0.07632,-2.492,0.0,0.966,0.736,0.669,0.474,0.442,0.381,0.41,0.445,0.315,0.184,0.229,1.0,49.994,85.265,-30.029,-35.47,63.566,24.041,4.934,-47.138,-21.111,42.699,-66.879,-0.865
